codigo,titulo,tipo,zona,departamento,municipio,hab,banos,parqueos,m2_constr,unidad_m2,terreno,unidad_terreno,precio,moneda,descripcion,url,imagen,lat,lng,geo_tipo
qc3482,Se vende terreno en Santo Domingo,Terreno,Santo Domingo,Managua,Managua,,,,,,"2,280.00",Vrs²,100000.00,USD,"Se vende Hermoso terreno en zona exclusiva en los balcones de santo domingo, el residencial cuenta con calle pavimentada",https://www.quierocasa.com/anuncio/qc3482/0/se-vende-terreno-en-santo-domingo.htm,https://www.quierocasa.com/gallery/qc3482/350/qc3482-1.jpg,12.1516383,-86.2663177,administrative
qc4112,Hermoso terreno en venta en San Juan del Sur,Terreno,San Juan del Sur,San Juan del Sur,Rivas,,,,,,"2,144.00",Mt²,79000.00,USD,"Hermoso terreno disponible para venta en Rancho Papayal, San Juan del Sur, ubicado en zona de gran plusvalía, centrico y de fácil acceso, a pocos minutos de Estaciones de servicio, restaurantes, far...",https://www.quierocasa.com/anuncio/qc4112/0/hermoso-terreno-en-venta-en-san-juan-del-sur.htm,https://www.quierocasa.com/gallery/qc4112/350/qc4112-1.jpg,11.2542297,-85.8722797,administrative
qc4106,Local comercial en venta en Altagracia,Local Comercial,Altagracia,Managua,Managua,,,2,597.81,Mt²,,,150000.00,USD,"Bonito y amplio local en venta en Altagracia, zona centrica, segura y de facil acceso, cerca de estaciones de servicio, bancos, farmacias y escuelas. Ideal para almacenamiento de mercaderia",https://www.quierocasa.com/anuncio/qc4106/0/local-comercial-en-venta-en-altagracia.htm,https://www.quierocasa.com/gallery/qc4106/350/qc4106-1.jpg,12.1378154,-86.2917389,pharmacy
qc2074,Venta de casa en Estancia Santo Domingo,Casa,Santo Domingo,Managua,Managua,3,3.5,2,254.78,Mt²,700.00,Vrs²,297600.00,USD,"Preciosa casa ubicada en condominio privado, con seguridad las 24 horas, fácil acceso, cerca de supermercados, tiendas, colegios, universidades, hospital, farmacias, entre otros. Preciosa casa con...",https://www.quierocasa.com/anuncio/qc2074/0/venta-de-casa-en-estancia-santo-domingo.htm,https://www.quierocasa.com/gallery/qc2074/350/qc2074-1.jpg,12.1516383,-86.2663177,administrative
qc4035,Hermosa residencia en venta en Carretera Masaya,Casa,Carretera a Masaya,Managua,Managua,3,2,1,130.78,Mt²,503.57,Vrs²,150000.00,USD,"Preciosa casa amueblada en venta en Residencial Palmetto, km 15 carretera a Masaya, ubicada en zona centrica y segura, de fácil acceso, cerca de centro de compras, supermercados, escuelas, hospitales...",https://www.quierocasa.com/anuncio/qc4035/0/hermosa-residencia-en-venta-en-carretera-masaya.htm,https://www.quierocasa.com/gallery/qc4035/350/qc4035-1.jpg,12.0777949,-86.2231504,trunk
qc3985,Proyecto de 4 casas en pre-construccion en Altos de Santo Domingo,Casa,Santo Domingo,Managua,Managua,4,4,1,360.00,Mt²,687.00,Vrs²,336000.00,USD,"Condominio exclusivo con 4 residencias en venta en Altos de Santo Domingo, zona céntrica, tranquila y silenciosa, de fácil acceso, cerca de centro de compras, supermercados, estaciones de servicio, ...",https://www.quierocasa.com/anuncio/qc3985/0/proyecto-de-4-casas-en-pre-construccion-en-altos-de-santo-domingo.htm,https://www.quierocasa.com/gallery/qc3985/350/qc3985-1.jpg,12.1516383,-86.2663177,administrative
qc3053,Venta de terreneo km11.5 carr. Masaya,Terreno,Carretera a Masaya,Managua,Managua,,,,,,"5,000.00",Vrs²,225000.00,USD,Venta de terreno a 1 cuadra de Pricemart carretera Masaya. Son 50000vrs de terreno plano a 45 dólares la vara negociables. Ideal para construir apartamentos.,https://www.quierocasa.com/anuncio/qc3053/0/venta-de-terreneo-km115-carr-masaya.htm,https://www.quierocasa.com/gallery/qc3053/350/qc3053-5.jpg,12.0777949,-86.2231504,trunk
qc3976,Preciosa propiedad en venta en San juan del Sur,Casa,San Juan del Sur,Rivas,Rivas,3,4.5,2,,,,,299000.00,USD,"Preciosa propiedad en venta en San juan del Sur, con espectacular vista al mar, zona segura y de fácil acceso, a pocos minutos del centro de la ciudad, cerca de estaciones de servicio, farmacias, tie...",https://www.quierocasa.com/anuncio/qc3976/0/preciosa-propiedad-en-venta-en-san-juan-del-sur.htm,https://www.quierocasa.com/gallery/qc3976/350/qc3976-1.jpg,11.1943967,-85.8597572,administrative
c331g,Venta de casa en carretera Masaya,Casa,Managua,,,5,4.5,2,240.00,Mt²,340.00,Vrs²,110000.00,USD,"Bonita casa en residencial seguro y fresco, casa ideal para familias grandes. La casa cue ta con 2 plantas y esta distribuida de la siguiente manera: la planta baja tiene sala, comedor, baño de vis...",https://www.quierocasa.com/anuncio/c331g/0/venta-de-casa-en-carretera-masaya.htm,https://www.quierocasa.com/gallery/c331g/350/c331g-8.jpg,12.1547116,-86.2737250,administrative
qc3917,Se vende finca de 100 mananas en Rivas,Finca,Rivas,Rivas,Rivas,,,,,,,,600000.00,USD,"Hermosa propiedad en venta en Sapoa Rivas, ubicada en zona segura y tranquila, de facil acceso, a pocos minutos de gasolineras, farmacias y tiendas. La Propiedad cuenta con: -Casa de cuidador. -E...",https://www.quierocasa.com/anuncio/qc3917/0/se-vende-finca-de-100-mananas-en-rivas.htm,https://www.quierocasa.com/gallery/qc3917/350/qc3917-1.jpg,11.4389392,-85.8287394,administrative
